iter	Passed	Remaining
7289	329167	14268
7290	329187	14222
7291	329209	14176
7292	329229	14129
7293	329249	14083
7294	329268	14037
7295	329286	13991
7296	329304	13944
7297	329322	13898
7298	329342	13852
7299	329360	13806
7300	329379	13759
7301	329398	13713
7302	329417	13667
7303	329435	13621
7304	329451	13574
7305	329469	13528
7306	329486	13482
7307	329504	13436
7308	329522	13390
7309	329540	13343
7310	329558	13297
7311	329575	13251
7312	329592	13205
7313	329609	13159
7314	329626	13112
7315	329646	13066
7316	329664	13020
7317	329683	12974
7318	329703	12928
7319	329722	12882
7320	329742	12836
7321	329762	12790
7322	329781	12744
7323	329800	12698
7324	329823	12652
7325	329841	12606
7326	329861	12560
7327	329878	12514
7328	329896	12468
7329	329914	12422
7330	329933	12376
7331	329950	12330
7332	329969	12284
7333	329993	12238
7334	330012	12192
7335	330032	12146
7336	330052	12100
7337	330071	12054
7338	330090	12009
7339	330109	11963
7340	330131	11917
7341	330150	11871
7342	330169	11825
7343	330190	11779
7344	330209	11733
7345	330226	11687
7346	330244	11641
7347	330265	11596
7348	330284	11550
7349	330304	11504
7350	330322	11458
7351	330341	11412
7352	330361	11366
7353	330380	11321
7354	330400	11275
7355	330418	11229
7356	330437	11183
7357	330456	11137
7358	330476	11092
7359	330494	11046
7360	330514	11000
7361	330533	10954
7362	330551	10909
7363	330569	10863
7364	330586	10817
7365	330606	10771
7366	330626	10726
7367	330646	10680
7368	330668	10634
7369	330691	10589
7370	330708	10543
7371	330728	10497
7372	330748	10452
7373	330768	10406
7374	330787	10360
7375	330806	10315
7376	330826	10269
7377	330846	10224
7378	330865	10178
7379	330884	10132
7380	330905	10087
7381	330924	10041
7382	330942	9995
7383	330961	9950
7384	330981	9904
7385	331001	9859
7386	331022	9813
7387	331041	9768
7388	331061	9722
7389	331080	9677
7390	331100	9631
7391	331119	9585
7392	331140	9540
7393	331160	9494
7394	331183	9449
7395	331204	9404
7396	331224	9358
7397	331246	9313
7398	331268	9267
7399	331289	9222
7400	331311	9176
7401	331330	9131
7402	331350	9086
7403	331375	9040
7404	331397	8995
7405	331419	8950
7406	331440	8904
7407	331463	8859
7408	331486	8813
7409	331508	8768
7410	331531	8723
7411	331553	8677
7412	331576	8632
7413	331601	8587
7414	331622	8542
7415	331643	8496
7416	331663	8451
7417	331683	8406
7418	331702	8360
7419	331722	8315
7420	331742	8270
7421	331763	8224
7422	331784	8179
7423	331804	8134
7424	331828	8089
7425	331852	8043
7426	331875	7998
7427	331896	7953
7428	331916	7908
7429	331936	7862
7430	331955	7817
7431	331975	7772
7432	331993	7727
7433	332013	7681
7434	332033	7636
7435	332052	7591
7436	332072	7546
7437	332093	7500
7438	332114	7455
7439	332134	7410
7440	332157	7365
7441	332178	7320
7442	332196	7275
7443	332214	7229
7444	332232	7184
7445	332252	7139
7446	332270	7094
7447	332288	7049
7448	332305	7003
7449	332325	6958
7450	332343	6913
7451	332363	6868
7452	332383	6823
7453	332403	6778
7454	332423	6733
7455	332443	6688
7456	332463	6643
7457	332481	6597
7458	332499	6552
7459	332521	6507
7460	332539	6462
7461	332558	6417
7462	332576	6372
7463	332595	6327
7464	332615	6282
7465	332637	6237
7466	332659	6192
7467	332679	6147
7468	332698	6102
7469	332718	6057
7470	332737	6012
7471	332756	5967
7472	332780	5922
7473	332802	5877
7474	332826	5832
7475	332847	5787
7476	332867	5742
7477	332888	5698
7478	332906	5653
7479	332928	5608
7480	332948	5563
7481	332969	5518
7482	332987	5473
7483	333008	5428
7484	333027	5383
7485	333048	5338
7486	333069	5293
7487	333089	5249
7488	333109	5204
7489	333127	5159
7490	333149	5114
7491	333169	5069
7492	333192	5024
7493	333214	4979
7494	333239	4935
7495	333260	4890
7496	333280	4845
7497	333300	4800
7498	333318	4755
7499	333336	4711
7500	333355	4666
7501	333376	4621
7502	333396	4576
7503	333417	4532
7504	333438	4487
7505	333458	4442
7506	333481	4397
7507	333502	4353
7508	333524	4308
7509	333543	4263
7510	333563	4218
7511	333585	4174
7512	333604	4129
7513	333622	4084
7514	333642	4040
7515	333661	3995
7516	333679	3950
7517	333701	3906
7518	333720	3861
7519	333740	3816
7520	333761	3772
7521	333781	3727
7522	333800	3682
7523	333818	3638
7524	333839	3593
7525	333862	3548
7526	333886	3504
7527	333906	3459
7528	333924	3415
7529	333944	3370
7530	333965	3325
7531	333985	3281
7532	334004	3236
7533	334023	3192
7534	334041	3147
7535	334061	3103
7536	334080	3058
7537	334099	3013
7538	334118	2969
7539	334140	2924
7540	334160	2880
7541	334181	2835
7542	334203	2791
7543	334226	2746
7544	334246	2702
7545	334267	2657
7546	334287	2613
7547	334307	2568
7548	334328	2524
7549	334347	2479
7550	334368	2435
7551	334385	2391
7552	334404	2346
7553	334422	2302
7554	334440	2257
7555	334459	2213
7556	334479	2168
7557	334496	2124
7558	334514	2079
7559	334533	2035
7560	334553	1991
7561	334571	1946
7562	334589	1902
7563	334608	1857
7564	334626	1813
7565	334644	1769
7566	334662	1724
7567	334680	1680
7568	334698	1636
7569	334715	1591
7570	334732	1547
7571	334748	1503
7572	334764	1458
7573	334781	1414
7574	334797	1370
7575	334814	1325
7576	334830	1281
7577	334847	1237
7578	334864	1192
7579	334881	1148
7580	334897	1104
7581	334914	1060
7582	334932	1015
7583	334949	971
7584	334966	927
7585	334983	883
7586	335001	838
7587	335019	794
7588	335037	750
7589	335056	706
7590	335074	662
7591	335092	617
7592	335108	573
7593	335125	529
7594	335150	485
7595	335168	441
7596	335185	397
7597	335202	352
7598	335226	308
7599	335247	264
7600	335268	220
7601	335287	176
7602	335310	132
7603	335328	88
7604	335344	44
7605	335363	0
